ID,start_DOB,season,season_Fall,season_Spring,season_Summer,season_Winter,year,lon,lat,total_area,duration,max_daily_area,avg_daily_area,extreme_growth_pct,max_fwi,max_isi,max_dmc,max_dc,max_tmax,max_ws,min_rh,avg_fwi,avg_tmax,avg_rh,avg_Biomass,avg_Closure,avg_prcC,avg_prcD,avg_dem,avg_slope,avg_twi,avg_hydrodens10k,fire_intensity_index,weather_severity_index,fuel_complexity_index,season_Winter_weather,season_Spring_weather,season_Summer_weather,season_Fall_weather,fuel_moisture_index
2005_3,169,Summer,False,False,True,False,2005,-136.614278608469,66.039695940147,64976.58,67,7675.56,969.7997014925373,20.8955223880597,25.0020866394043,10.2905206680298,75.993056161063,440.948575846354,27.5346042633057,21.4188294844194,21.8832761446635,10.613965838714105,17.258440619209985,46.944433488666576,11.708482537775128,13.121458281920722,97.04881658469154,2.9511834153084746,499.9128810145401,5.5924484619257955,5.6888482927738035,0.0060944352757139955,1.653793412949712,0.30729894355742127,0.004969946409424902,0.0,0.0,0.30729894355742127,0.0,9.14628297168409
2005_301,155,Summer,False,False,True,False,2005,-69.9049800286885,52.3807884450939,8702.64,2,4717.44,4351.32,0.0,13.3085115551949,6.40273875620339,35.3849873044989,84.1672274673378,15.240746217433,12.7706326829208,32.0486929469056,11.353933489177304,13.704830170491949,34.3014280886217,37.82047429486815,20.6946024751213,99.93074002257791,0.0692599774220881,614.253628843327,2.3628478321306847,5.822794545342485,0.10545699606853601,0.0,0.07875814591543324,0.02607125323941749,0.0,0.0,0.07875814591543324,0.0,25.699506617042495
2005_302,191,Summer,False,False,True,False,2005,-104.409407962138,55.0277370777036,5229.36,4,3424.68,1307.34,25.0,16.59553197714,8.16542467704186,24.3159992511456,209.634448124812,28.8452491760254,13.4636273750892,34.5785644011556,8.585147814903841,26.342533780203652,45.665668769433175,59.34196543389645,63.2062594884247,96.44563901021232,3.55436098978771,408.20391532869127,1.3356954652085875,5.815083701381645,0.17868969706847673,0.6548946716232962,0.1789565071562644,0.12058224247802007,0.0,0.0,0.1789565071562644,0.0,38.82236569942506
2005_305,191,Summer,False,False,True,False,2005,-104.137704011143,54.8978543897013,3852.36,4,1620.0,963.09,0.0,13.9945262081652,6.81667876818094,22.7131657772754,201.58784429711,29.9082530212402,12.7081396378667,34.7083220956213,6.687528612838155,26.278646724603824,46.40175815983358,50.67780642898285,60.0663239897395,94.46592104120073,5.53407895879926,416.41010829986203,1.6044696883201675,5.956642232131918,0.1625415542319255,0.0,0.15615972182495858,0.09585235139256341,0.0,0.0,0.15615972182495858,0.0,33.08839014261601
2005_308,193,Summer,False,False,True,False,2005,-66.5348979629421,51.2143645335259,988.2,2,975.24,494.1,0.0,13.0435452461243,6.10328352451325,26.985604763031,141.027332305909,23.7557334899902,10.3817274570465,40.703332901001,9.80099542830079,22.28108977954645,40.9824268017893,73.52511039683195,56.37620892001945,97.16277035294206,2.837229647057945,513.4660898886646,8.27243257063964,5.16707651153752,0.1047959305048975,0.0,0.10499202891046465,0.13424873050739436,0.0,0.0,0.10499202891046465,0.0,43.597939946180944
2005_31,194,Summer,False,False,True,False,2005,-119.970730467027,64.9813139110519,1736.64,6,495.72,289.44,0.0,19.8041386635888,10.4465875120352,33.9252301534017,224.583578999837,25.6704885309393,15.0491241975264,30.4856736896844,14.01417535847525,20.214640816307085,50.07923548071799,14.207161409902653,22.38379318247475,88.87429651448777,11.125703485512217,519.1860859744278,1.4395855444235999,6.2995726112096415,0.038747211111849054,0.0,0.20194186451351834,0.009420976498415532,0.0,0.0,0.20194186451351834,0.0,9.876012541912965
2005_314,195,Summer,False,False,True,False,2005,-85.5396354959083,54.5065393555941,1227.96,3,991.44,409.32,33.33333333333333,18.5019882052553,10.3303527832031,27.5539815192129,135.327341416303,29.1931838989258,23.7145042419434,42.1061760829046,16.659465158806835,27.6259515694244,43.27100004749483,7.689230115503737,12.000172577671167,99.38435185517403,0.61564814482595,85.08195776257743,1.3444748131487467,5.835130663855807,0.06837448013535297,0.8073878627968336,0.1786874495307377,0.003056800565839849,0.0,0.0,0.1786874495307377,0.0,4.451589343650006
2005_319,132,Spring,False,True,False,False,2005,-109.866937339614,53.7961056364922,3055.32,4,2170.8,763.83,25.0,9.98594620832756,6.64544439315796,20.5075004236022,70.4207362388497,19.0028686523438,17.6320915222168,36.6770820617676,8.38117862495024,13.932336872727138,41.651950315219274,42.10537801315323,41.17673927179235,34.6342188324449,65.3657811675551,669.3546793380884,1.2236267875714826,6.136071438753783,0.0498796523278629,0.7104984093319194,0.0686643414565897,0.020015832827298838,0.0,0.0686643414565897,0.0,0.0,26.662353966851562
2005_324,153,Summer,False,False,True,False,2005,-68.8471212851474,51.3389846029047,7150.68,4,5504.76,1787.67,25.0,19.9444541931152,12.227520942688,36.8458376797763,76.3675194691293,24.5999106788298,16.6882133483887,29.9891777038574,15.75050518244835,20.186560153958126,36.22414382135145,75.85351239731065,55.1901487363004,98.89981182444393,1.1001881755560712,456.0083726916575,4.437844282893725,5.681589413915478,0.11119142403744413,0.7698232895333031,0.196283058175725,0.1380102906904844,0.0,0.0,0.196283058175725,0.0,53.10566776986365
2005_33,193,Summer,False,False,True,False,2005,-122.578928081552,63.7754415994796,44067.24,57,9992.16,773.1094736842105,17.543859649122805,21.5069602237756,7.38306042687284,56.3739354666763,394.527546153349,26.5077409533117,19.1016193523742,38.4411469983879,5.481591778893386,16.874644808760824,59.593962156702474,11.63819951101223,25.967847897452813,64.87260546579012,35.12739453420989,287.10558213618583,1.7013827467637195,5.924567617797647,0.07319820711832879,2.267480332328505,0.2005414820841667,0.006535244535860642,0.0,0.0,0.2005414820841667,0.0,7.164342129018357
2005_330,196,Summer,False,False,True,False,2005,-75.2445183255104,52.5665344908688,14560.56,4,10591.56,3640.14,25.0,22.297282969698,10.5322088282159,37.8072444834608,152.857043976479,28.5817433621021,16.6118153964772,37.6991959213299,15.78606564813648,25.8966498892,42.15956242014205,44.51356721104355,33.4556796093924,99.2490421702757,0.750957829724325,347.015752738346,3.6547530915259476,5.3005610750441,0.232213485348538,0.7274143302180686,0.2268800263491144,0.049268271375295325,0.0,0.0,0.2268800263491144,0.0,27.732310296579374
2005_331,152,Summer,False,False,True,False,2005,-70.926229955931,51.6711142372926,6907.68,5,2890.08,1381.536,20.0,24.3370275198077,17.0287839265147,31.5771173570389,76.0818214846733,23.6106164749355,22.7225622596228,24.4457327715055,14.007972605429634,19.86065245861802,33.09160962019452,51.250527188985984,28.32131576271824,99.1733709520492,0.826629047950824,639.771592918801,2.7130549163419184,5.352702602729782,0.11572548684764541,0.41838649155722324,0.24808231681434997,0.04798279962274225,0.0,0.0,0.24808231681434997,0.0,38.7219602683787
2005_332,155,Summer,False,False,True,False,2005,-70.0705051812979,51.4724069081383,2643.84,2,2630.88,1321.92,0.0,14.8282721500678,6.91091647112898,38.8529190382934,77.6926562304567,19.3855800628662,10.7390635166262,30.7751024650235,13.74510350133395,17.3068440817847,32.7317342006514,49.63605965094025,33.878297042477854,98.50339817882886,1.4966018211711298,611.8311984057495,4.42058578507374,5.72501878403678,0.1352734678824035,0.0,0.11370868099397771,0.05521395128503156,0.0,0.0,0.11370868099397771,0.0,34.36051143376319
2005_34,193,Summer,False,False,True,False,2005,-119.339800275812,64.172332924408,10465.2,57,3233.52,183.60000000000002,14.035087719298245,20.6698051046152,8.5753685008274,48.306551427187,409.532165527344,25.8358771077703,25.1798133850098,34.7487380652724,7.126000727460696,15.286988907223197,59.393841814902885,11.958437186452494,9.96495926202217,92.42450727255894,7.575492727441071,382.626933298576,2.290335968544902,5.718528187644706,0.24027408256098065,2.4718266253869965,0.19911797103892262,0.003671265926017953,0.0,0.0,0.19911797103892262,0.0,7.803031171831987
2005_340,152,Summer,False,False,True,False,2005,-71.0729076008181,51.4451874235112,3926.88,5,1266.84,785.376,0.0,28.7050859934229,18.2915504436054,44.6464298023897,89.7093298968147,24.3068276258394,22.5195906025406,23.7170052409172,18.90044753463432,20.920026310664,31.628151892527722,41.52708567078644,25.28810214967346,99.01644441899427,0.9835555810057706,559.4224938634592,2.630274538560474,5.44006294743837,0.1441310356953176,0.0,0.3041422953306651,0.03466041540644251,0.0,0.0,0.3041422953306651,0.0,31.678104585845844
2005_341,150,Spring,False,True,False,False,2005,-76.0760885653317,52.4607098179675,47592.36,7,13400.64,6798.908571428571,0.0,27.3508797904112,13.7983347703225,61.5548858834212,123.176099590978,25.4240418335818,17.8777204426852,25.4928585873837,21.200083684134313,21.768844538892616,30.32177410738587,33.56623685522059,23.911522009119743,98.73218828663038,1.2678117133696447,291.29093940620413,3.7480269071348244,5.4839243671231745,0.20979310748428456,0.0,0.29605728208985793,0.02641480344483684,0.0,0.29605728208985793,0.0,0.0,25.009243560612934
2005_342,155,Summer,False,False,True,False,2005,-71.8944817589513,51.6307428443099,4004.64,6,3580.2,667.4399999999999,16.666666666666664,12.423595078067,5.77171408191526,36.2524825290317,85.0941941619459,19.1040630340576,19.1890983581543,31.6578377425941,3.5055258395488873,13.955583124750518,55.89507816136335,40.49652336956825,22.597609733409552,99.12899232209604,0.871007677903981,505.3219345404432,1.487010693919591,6.053621528156126,0.08259504302744373,0.8940129449838186,0.09268803964649563,0.030238460828997234,0.0,0.0,0.09268803964649563,0.0,27.676199709838635
2005_344,196,Summer,False,False,True,False,2005,-75.4496329647679,52.3176238803244,5449.68,3,4409.64,1816.5600000000002,33.33333333333333,19.5498062531153,9.52909873723983,37.809736887614,146.549925815912,28.740799209218,14.9832614938418,35.39389984696,14.110309296012835,25.656665462111004,38.52964365489577,49.96181479534817,36.3064736491434,99.42565693258348,0.5743430674165464,300.15331770803203,2.240941149281263,5.457785441620853,0.3533018627997353,0.8091557669441138,0.2074324877719171,0.06011730297100128,0.0,0.0,0.2074324877719171,0.0,32.278380104959
2005_345,152,Summer,False,False,True,False,2005,-70.0210482032442,51.0691654747068,3641.76,5,1665.36,728.3520000000001,20.0,16.3918800872305,10.3528573241888,30.5469896367295,72.5333608765113,23.0771793904512,21.1238176304361,28.0905127618099,11.621782330646004,19.920528591231722,34.74843237802614,61.44248714498258,45.161187772673124,98.15080462156418,1.8491953784358544,572.0500340256812,4.824280575644489,6.911761007245518,0.03902781777237142,0.4572953736654804,0.15543887261811692,0.09078346451684548,0.0,0.0,0.15543887261811692,0.0,44.18297745234784
2005_35,194,Summer,False,False,True,False,2005,-120.161651972613,63.9817146580924,5644.08,6,2527.2,940.68,16.666666666666664,18.093800138719,8.1572105058349,32.3196608264272,226.097260362674,26.5740305456785,13.1187103384792,37.3700717339149,7.242729067548351,22.05941419592477,51.39525108045718,14.979909072091568,29.856412778966966,90.90659401291914,9.093405987080837,328.7140973827075,2.4026680896124284,5.565707298792742,0.36349595293884035,0.4477611940298506,0.1720802721861047,0.013552547413427403,0.0,0.0,0.1720802721861047,0.0,9.381906306175722
2005_353,153,Summer,False,False,True,False,2005,-71.0193245916568,51.188282743566,16776.72,4,9162.72,4194.18,25.0,21.5690883289684,15.0008167305378,31.1654364496508,74.2401903713163,23.4796848034083,21.7833065602196,27.1545000557948,16.136176296524276,20.4567384682222,34.25713169091858,54.09394003890282,36.291164613296274,98.94318187580173,1.0568181241982884,562.8665722005765,2.1325239653153725,5.526350637870365,0.14817270119542575,0.5461568173039782,0.2108087975531515,0.06474617822944781,0.0,0.0,0.2108087975531515,0.0,39.405001060857344
2005_355,152,Summer,False,False,True,False,2005,-68.7932044941907,50.5708244074282,7730.639999999999,46,4983.12,168.05739130434782,6.521739130434782,19.1131081832082,12.0700081273129,40.3504753112793,161.917221069336,30.1999607086182,21.3828105926514,24.9248526813063,6.144608542957519,20.217739437148488,53.364956449862014,66.77987409880119,49.5357729687567,98.0080167305342,1.9919832694658524,402.910961762177,5.534996463013783,5.588389194601854,0.07039125243897423,1.9337803855825648,0.24762577074127193,0.10806993404849968,0.0,0.0,0.24762577074127193,0.0,50.13508885891317
2005_36,193,Summer,False,False,True,False,2005,-123.446101871165,63.1526799995403,20570.76,37,6172.2,555.9664864864865,13.513513513513514,17.4291023624851,7.18961480308392,33.8597202301026,430.153356152912,28.3653768604509,16.3287096984627,35.2456436157227,5.37078723975713,19.650211399466688,53.15300872618181,33.22654409290795,43.535416347847566,76.05362368174798,23.946376318252064,180.6746726334159,4.041486776868046,5.905228973875827,0.12199884746614244,1.5002362576783745,0.18293403802111563,0.03667131902944593,0.0,0.0,0.18293403802111563,0.0,21.51563477610065
2005_364,211,Summer,False,False,True,False,2005,-121.412182467281,50.3192926110912,3495.96,15,1159.92,233.064,20.0,34.5369529724121,10.4031361666593,117.772499084473,488.163543701172,28.9595031738281,8.93563842773438,19.219209084144,27.61378017419156,25.440859066602766,29.890541508916403,128.91186656143435,39.952845699484854,98.1360673398984,1.8639326601015915,1117.5511582823185,24.670800838552776,4.590157153950907,0.011917227111096234,0.9953660797034293,0.46168437674050394,0.16847986673347184,0.0,0.0,0.46168437674050394,0.0,104.13602539271956
2005_367,112,Spring,False,True,False,False,2005,-115.807837516165,51.6844809458048,1545.48,39,693.36,39.62769230769231,10.256410256410255,0.0,0.0,0.0,0.0,12.0148458480835,12.8139805197716,31.7846753597259,0.0,4.2264209367716905,58.66767113636704,85.0136712386156,41.3547973262198,99.53400625782936,0.46599374217066625,2014.0332774348872,13.06263070546545,5.8363489462241125,0.0017925551157288,1.7945492662473794,0.0,0.11664466980625339,0.0,0.0,0.0,0.0,57.992351824036966
2005_372,196,Summer,False,False,True,False,2005,-76.3494206991197,51.9919647661564,8022.24,3,4740.12,2674.08,0.0,20.1770042419433,8.58979325727983,45.2721044288787,181.147332630171,28.4013677298493,14.5044656233354,38.0794835537163,16.7714402523288,26.071698294043568,40.904244026656166,44.86576163851786,32.272902472534405,99.53997318133945,0.4600268186606003,251.86103977390334,2.0543918907109733,5.76238384340477,0.0151006411107581,0.0,0.20276475231175284,0.04804291329956054,0.0,0.0,0.20276475231175284,0.0,27.78111131412889
2005_379,131,Spring,False,True,False,False,2005,-116.564705454606,51.2341718889656,1078.92,19,959.04,56.78526315789474,10.526315789473683,0.0,0.0,0.0,0.0,17.5585924225885,7.61830082455197,31.8348444088085,0.0,9.359995121382719,55.040742561115145,201.05285484455007,51.56607852450141,99.88042407384427,0.11957592615568884,1398.5642766613373,20.7493603777983,5.270461229731994,0.03328811766839398,1.7777777777777775,0.0,0.3451703419205142,0.0,0.0,0.0,0.0,137.04799132531994
2005_388,196,Summer,False,False,True,False,2005,-76.5171111147901,51.6165450832276,3201.12,3,1202.04,1067.04,0.0,20.2037715911865,8.28738212585449,48.3669838095611,182.149069649832,28.5140927821157,14.0660057067871,41.1743775055188,16.858748290897598,26.2575873607851,43.23241758127303,34.79563203676583,22.782579180472535,99.1736159197673,0.8263840802327187,255.0473115116853,2.1181729493309436,5.6720552295883335,0.2291423337702457,0.0,0.19365133325951353,0.026206107081255405,0.0,0.0,0.19365133325951353,0.0,20.468747146516627
2005_39,198,Summer,False,False,True,False,2005,-117.738409870835,64.2314254886927,2167.5600000000004,4,1493.64,541.8900000000001,25.0,23.2928663610102,9.62281904115781,45.2900543212891,243.340985107422,19.6756584887391,23.3026063283285,38.0925201283618,17.7177166026512,17.9281016628426,47.369730160554354,16.212143978030873,23.382509962380624,97.46981264556038,2.5301873544396174,290.0403043878305,3.3944477728759725,5.0121408672754075,0.05987952418528715,0.6890881913303437,0.16212772449969293,0.01231630560720395,0.0,0.0,0.16212772449969293,0.0,10.036529769960469
2005_390,196,Summer,False,False,True,False,2005,-75.1625562190659,51.1751034180056,5219.64,3,2679.48,1739.88,0.0,23.160242190149,11.0293542623862,45.2527104554182,145.481840306643,29.4832753800712,15.7114757061688,36.6249634675693,16.310931484879934,25.977707417073166,41.3440945192242,58.141996256598766,42.52509623753783,98.26982029611634,1.7301797038836602,321.5750014591743,1.9967082084495165,5.639927460728786,0.27890165980727233,0.0,0.24728569809683085,0.08099051323748362,0.0,0.0,0.24728569809683085,0.0,36.84751136830396
2005_397,151,Spring,False,True,False,False,2005,-72.7570587191899,50.4811896722308,18597.6,6,6677.64,3099.6,16.666666666666664,18.491043373082,11.383739972103,35.0777516928291,106.83564744146,25.0581269253833,16.8151911615689,25.3011345907301,11.625489544958642,21.706882222124616,33.24027215907018,67.3390587934834,49.65755019799828,97.91994379346743,2.0800562065325816,475.04065517439363,3.599725280711247,5.764737676295052,0.06334483086276078,0.3590592334494773,0.19778164228407005,0.10914459482789662,0.0,0.19778164228407005,0.0,0.0,50.30151289601329
2005_399,154,Summer,False,False,True,False,2005,-72.0930565343191,50.3410201370805,17068.32,3,12470.76,5689.44,33.33333333333333,17.3320164193912,10.0079098526313,33.2803803540788,104.431189864355,25.7778005210721,15.6552014545518,26.8934816097683,15.828420145139532,22.765505580181536,33.042292547518464,70.72211843393806,52.3738358957123,98.8315768397827,1.168423160217324,443.4199957172186,4.093340507395697,5.156846976867763,0.06514737428509254,0.7306378132118451,0.18664355736316465,0.12202367880364101,0.0,0.0,0.18664355736316465,0.0,51.702478518868375
2005_4,171,Summer,False,False,True,False,2005,-136.398180092022,66.1724788107854,25168.32,58,2488.32,433.9365517241379,20.689655172413794,24.3315760991345,9.66741264682927,77.9251694971201,409.678566208651,26.4858283696212,21.8574462398406,25.6984043121338,10.553559317285085,16.921497384504956,48.6084648100139,12.021221366300452,14.820753459674792,97.27911162024819,2.7208883797518224,506.391696333681,7.727029359616181,5.335359074083541,0.025910162007706412,1.1864057672502575,0.2736175148773424,0.005777197553444876,0.0,0.0,0.2736175148773424,0.0,8.931959296331948
2005_40,188,Summer,False,False,True,False,2005,-120.540343206267,63.5179671373922,6774.84,42,1380.24,161.3057142857143,23.809523809523807,19.2506697480108,7.60880223126479,41.7431755065918,456.74853515625,27.4124665461796,18.6739217376709,35.9506397008896,7.8774147264712004,17.866307517175745,54.74877193698143,11.265903586433632,18.501090689105133,89.0542539449987,10.945746055001301,290.54447339179524,1.0160620651430035,5.926307436285796,0.06305165560603763,2.037302725968436,0.1931393236051289,0.006187237360887646,0.0,0.0,0.1931393236051289,0.0,7.2157391790252765
2005_403,195,Summer,False,False,True,False,2005,-77.0702425478888,51.3164750313841,9953.279999999999,4,5284.44,2488.3199999999997,25.0,19.3530920277471,7.5804237075474,47.9339896832998,203.740589668091,28.471467598752,16.3180179595947,41.6677173142581,16.7122703733619,26.09484247734895,45.5889221795552,50.929324210904426,38.092777495256954,99.54050491943468,0.4594950805653342,241.24346016465773,2.6567420019489028,5.5348959108032,0.220179449786085,0.5309244791666667,0.1836670027632651,0.06437083431587146,0.0,0.0,0.1836670027632651,0.0,29.708237368642767
2005_406,196,Summer,False,False,True,False,2005,-76.761017587858,51.2154145271684,4153.68,3,2238.84,1384.5600000000002,0.0,20.1473560333252,8.47670078277588,50.0580649479426,167.233418951849,29.1263731171184,13.8437948226929,40.3014444735805,16.786232240083066,26.738974284328133,42.78481250274714,43.79661690489524,28.503984561702733,96.99623270476711,3.00376729523292,267.67702304392265,1.8839746693273967,5.690342855233844,0.05231075340559293,0.0,0.20018440617785893,0.040362657308674395,0.0,0.0,0.20018440617785893,0.0,26.14594766166211
2005_409,153,Summer,False,False,True,False,2005,-72.4020359996379,50.2498862393659,15030.359999999999,4,4403.16,3757.5899999999997,0.0,20.4655125022218,12.1584598604687,39.4355535696674,120.886609210084,25.9028941826134,17.2121692152802,25.0200622925566,17.612500413021202,23.29666957085865,30.523554424372275,54.562996116010474,39.8787550090028,98.30057940931451,1.699420590685515,462.0888477900005,2.711086361253055,5.6341312140298525,0.09841916743244092,0.0,0.22713180007413844,0.07129755293435701,0.0,0.0,0.22713180007413844,0.0,40.91130049909942
2005_41,192,Summer,False,False,True,False,2005,-121.187691266176,63.4055179137809,19627.920000000002,59,5783.4,332.67661016949154,15.254237288135593,22.3699823530992,9.70776026214155,38.9147720336914,466.509960485388,27.5918235778809,19.9642680923981,35.9827621376122,6.392082198503331,17.180565538649105,57.66041674350435,11.159014058386976,18.982427456394063,91.93756451979553,8.062435480204483,303.16736451788756,1.0920272748494713,5.896901988740238,0.04675945105333352,2.6518653020798943,0.22579011725434597,0.006491563559841496,0.0,0.0,0.22579011725434597,0.0,7.143692572854885
2005_411,152,Summer,False,False,True,False,2005,-72.9627364349461,50.3758241444504,4989.6,5,1396.44,997.9200000000001,0.0,19.181204836543,11.1402513719186,37.2742168696847,118.104446971824,25.4998973970347,14.9005304662193,25.2951469421387,13.532492613765706,22.34915954336524,29.85003850899148,49.831889418107664,37.44251235398908,95.57172793785536,4.428272062144641,485.46270799955016,3.5116614941726625,5.62077746564466,0.121112274327053,0.0,0.20879739852163917,0.059440235209167414,0.0,0.0,0.20879739852163917,0.0,37.22683976575326
2005_416,152,Summer,False,False,True,False,2005,-74.7585909739743,50.7077117786316,3544.56,5,2971.08,708.912,20.0,30.3789574114551,16.7080113838387,52.2170219421387,112.623779296875,27.0391216278076,16.2281698686606,19.6810193061828,19.32670143064002,22.78212898690154,30.504446499844278,29.951022896735584,18.9282445906938,98.62891216771405,1.3710878322859885,381.9277531943488,4.1862988384486695,5.20319060132425,0.2687670709748276,0.8382084095063984,0.37700367528531536,0.01863824373517565,0.0,0.0,0.37700367528531536,0.0,24.056356298029822
2005_419,153,Summer,False,False,True,False,2005,-74.8397255806417,50.6215673674086,16828.559999999998,4,8560.08,4207.139999999999,25.0,26.1885328450914,14.4584851343987,48.5168231383677,101.864263177911,26.6340330606305,14.9107408282695,24.1325603039507,16.871527502761822,22.828418781358124,34.881757456504076,57.58414565739728,43.360861369962926,95.99623642313284,4.003763576867174,408.016790392275,3.7402942399823775,5.386447927101875,0.17768251195223925,0.5086638428956489,0.3023886475975328,0.0798976085999466,0.0,0.0,0.3023886475975328,0.0,43.68761698111107
2005_420,198,Summer,False,False,True,False,2005,-74.6204434327741,50.5191316782552,2711.88,4,2174.04,677.97,25.0,16.9866177605801,6.7697569019926,41.2802037894282,172.859291168581,29.9363143874938,16.0354148566004,42.8221882739699,5.133935883844322,26.789916874316,61.63751740377117,72.5833787513456,49.87641991878543,99.4873676980032,0.512632301996797,398.5821041365198,1.67201494897168,5.889448419673233,0.11530097141745725,0.8016726403823178,0.16614785044621802,0.12005469226191151,0.0,0.0,0.16614785044621802,0.0,41.50158764683572
2005_435,154,Summer,False,False,True,False,2005,-72.4712060735557,49.7765835036461,9826.92,3,6181.92,3275.64,0.0,20.6760049955113,12.1096827214158,36.9394850081118,109.055282396841,26.6863681012251,16.0547779563844,25.8288129630579,17.506026143865633,24.762233624420933,31.262309997877804,63.61579908525599,51.85487066262849,91.85579565674156,8.14420434325841,432.72428424211165,5.027860398500187,5.152827829683971,0.034350928423323435,0.0,0.2338585655589292,0.10100429713036581,0.0,0.0,0.2338585655589292,0.0,47.18459332457052
2005_438,151,Spring,False,True,False,False,2005,-76.3448001274336,50.4954803813732,11450.16,46,3726.0,248.91652173913045,8.695652173913043,25.8073275681673,13.0880258388902,55.7193717956543,126.27656512659,33.9044799804688,20.17214012146,20.7391278053111,6.320112512571883,22.97996951211045,52.16237223930128,77.86845187560323,67.08760438172727,99.56940036228579,0.4305996377142073,295.4459312050782,2.197342937410563,5.435275737567152,0.050389217544973885,1.3016411997736275,0.39629712372404446,0.173383777806185,0.0,0.39629712372404446,0.0,0.0,61.719214121104706
2005_440,196,Summer,False,False,True,False,2005,-76.5426857858111,50.4926107148972,1458.0,3,712.8,486.0,0.0,24.6677913665772,11.1313066482544,55.4075130687041,146.792723711799,30.8765822691076,13.0037832260132,33.3078727722168,20.536046223643698,27.701529482621634,36.17586213550993,65.27045305037414,51.0919035550408,98.59162548912768,1.4083745108723533,280.995876101462,2.3309927964011865,5.424509184126323,0.21650594403247467,0.0,0.2902658943925598,0.10959417786864295,0.0,0.0,0.2902658943925598,0.0,43.53025359050603
2005_443,196,Summer,False,False,True,False,2005,-75.4846935482223,50.2554355758889,1992.6,5,1001.16,398.52,20.0,21.8941290463445,10.3026369428172,44.8915339316092,150.386047363281,31.1021022796631,16.7308883666992,33.4459935530876,10.949905507268628,27.2000546949605,55.55227851427056,46.50843302617746,35.7268224089981,95.79819478525478,4.20180521474524,363.2461112488898,2.512372653210936,5.646425650131251,0.09925179492964399,0.5024390243902439,0.2589724554129891,0.05305937978936764,0.0,0.0,0.2589724554129891,0.0,30.95322551460008
2005_452,153,Summer,False,False,True,False,2005,-73.6251894282122,49.6489312530245,22754.52,4,11654.28,5688.63,25.0,22.9436898667337,11.9441331595464,45.4480092629546,127.74381381033,27.5758915093502,12.9056355374614,23.9423132764191,20.546965476076775,25.481496142104852,29.327756688375874,36.25518238803863,30.755171700486297,85.9066208562826,14.093379143717414,383.15993951441675,3.042307635680555,5.5891194851132076,0.0794628050498354,0.5121742844938061,0.27497796209044056,0.031929611317563784,0.0,0.0,0.27497796209044056,0.0,27.574853041757294
2005_453,152,Summer,False,False,True,False,2005,-73.1194101162389,49.4575484459602,16206.48,5,6609.6,3241.296,20.0,20.7797675319747,11.5544014612834,42.388179549754,107.079190130182,27.650095649794,14.1442615018171,25.1667777184517,15.472728881257742,25.06272490539174,29.2585095347829,59.37650392436284,52.79152001269616,92.58607061609612,7.413929383903858,397.368430233077,3.331988358884284,5.828851823181904,0.10062525275139367,0.4078368652538985,0.24569353002931998,0.09673935506171392,0.0,0.0,0.24569353002931998,0.0,44.43335116473069
2005_454,195,Summer,False,False,True,False,2005,-79.6306083756129,50.5724825993202,17632.08,60,7610.76,293.86800000000005,10.0,29.3636503066608,10.8492040634155,65.3798584861552,316.78955078125,34.6954633131385,21.3695259094238,33.5736881602894,5.333879975791539,22.341472641530004,58.19679785814448,28.95219100938671,28.899900134816107,99.29688347074433,0.7031165292556592,86.17476424356643,1.1671746617857046,5.790219854419902,0.015695095516265793,2.589856670341786,0.3867094864531158,0.027694411479076066,0.0,0.0,0.3867094864531158,0.0,19.23187268432387
2005_455,196,Summer,False,False,True,False,2005,-76.8708922354792,50.1903649750895,1347.84,3,777.6,449.28,0.0,24.1168983459473,10.2463209152222,54.6078071594238,178.827438354492,31.526496887207,12.6929050445556,34.3476982116699,21.2105874379476,28.08712323506673,37.67259775797527,82.4599564909419,69.0868165397369,95.96054015065722,4.039459849342784,294.75687839596134,3.8134367622021172,5.243088944219753,0.421960338226064,0.0,0.2852391131329876,0.18222573546639997,0.0,0.0,0.2852391131329876,0.0,54.13685948995888
2005_462,192,Summer,False,False,True,False,2005,-73.9396754924027,49.359141454885,27783.0,1,27783.0,27783.0,0.0,20.4476007175724,9.40740324170527,39.0882229787754,141.422420043056,27.5030632001249,11.5345552998312,32.8666928020511,20.4476007175724,27.5030632001249,32.8666928020511,51.2974479774831,43.5377361163488,92.4125782627258,7.58742173727417,414.091279531763,2.7718805948873,5.37038190802749,0.136808543743745,0.0,0.21573639464499286,0.06879730639883383,0.0,0.0,0.21573639464499286,0.0,34.437673335431754
2005_468,152,Summer,False,False,True,False,2005,-74.5744462254155,49.375609739545,10999.8,12,5728.32,916.65,16.666666666666664,21.617815296035,11.5283917019308,47.549983455113,106.549567173549,29.8551902770996,13.8595447594779,25.4943734859831,8.61360597356962,23.472491414689742,48.78896629314189,63.90442996608084,47.587621005291815,98.0474029890516,1.9525970109483877,405.2456612709489,1.9531394458409677,5.511866107930516,0.3274668324918668,1.0415316642120764,0.2747784489025466,0.09938933837168225,0.0,0.0,0.2747784489025466,0.0,47.61239591643969
